unique_id,city,site,lat,lon
573,bege,435,52.4463432988861,13.255566200025974
574,bege,438,52.43548419888611,13.245201900026116
575,bege,439,52.52157909888581,13.534390600021899
576,bege,441,52.5282027988859,13.266546000025915
577,bege,442,52.5173448988859,13.463084900022963
578,bege,443,52.48278859888594,13.476370800022726
579,bege,444,52.505414298886016,13.257893000026014
580,bege,445,52.4962802988859,13.506287300022294
581,bege,449,52.515582498885834,13.53242710002192
582,bege,451,52.502722398885844,13.578277900021229
583,bege,453,52.51829609888585,13.55057390002165
584,bege,454,52.60060819888579,13.29174190002562
585,bege,455,52.51371999888585,13.592320000021035
586,bege,456,52.59664819888578,13.29902980002551
587,bege,459,52.584037798885845,13.296662900025524
588,bege,460,52.48673159888587,13.528595300021955
589,bege,463,52.54426099888587,13.301407600025412
590,bege,464,52.4978299988859,13.580020000021202
591,bege,465,52.494350098885846,13.565586300021419
592,bege,466,52.49135669888588,13.56905920002135
593,bege,467,52.520909998885976,13.286460000025597
594,bege,468,52.484449998885836,13.614730000020668
595,bege,470,52.487170998885865,13.628853400020457
596,bege,471,52.44835859888604,13.4822130000226
597,bege,474,52.439999998886,13.465080000022857
598,bege,475,52.43762419888599,13.466406900022834
599,bege,476,52.61901989888576,13.335351900024992
600,bege,477,52.418381598886064,13.481244100022584
601,bege,478,52.614537498885745,13.31999400002521
602,bege,480,52.418710498886036,13.480035100022617
603,bege,483,52.478506398885955,13.507983200022247
604,bege,486,52.43200209888595,13.515265400022098
605,bege,487,52.44439759888595,13.497234800022378
606,bege,488,52.441483698886,13.497861500022369
607,bege,489,52.43282999888599,13.506560000022237
608,bege,490,52.48292309888601,13.33527720002484
609,bege,491,52.44230839888604,13.318048000025039
610,bege,493,52.420839998885995,13.510560000022158
611,bege,496,52.58868649888582,13.36316790002453
612,bege,503,52.48234999888595,13.534090000021875
613,bege,504,52.44940999888599,13.533870000021832
614,bege,505,52.41483999888605,13.54299000002166
615,bege,508,52.481759998885884,13.554540000021566
616,bege,509,52.440719998886074,13.363600000024363
617,bege,511,52.42503999888607,13.366159900024304
618,bege,512,52.41208559888604,13.399429300023803
619,bege,513,52.48152539888591,13.56021090002148
620,bege,517,52.41572909888606,13.575690400021184
621,bege,518,52.47310389888599,13.385235800024073
622,bege,519,52.397099998886006,13.569960000021247
623,bege,520,52.39567999888607,13.582600000021054
624,bege,521,52.48927349888596,13.385301000024091
625,bege,522,52.48099999888586,13.600070000020885
626,bege,523,52.469209998885894,13.581680000021144
627,bege,524,52.479542498885884,13.600112600020884
628,bege,525,52.473949998885935,13.611180000020711
629,bege,528,52.44462999888597,13.60221010002082
630,bege,529,52.581186298885825,13.398536700023994
631,bege,530,52.42233399888598,13.59169990002096
632,bege,531,52.412958798886024,13.583987600021056
633,bege,533,52.447534698885924,13.635807000020323
634,bege,535,52.457769998885894,13.63350000002037
635,bege,536,52.57822999888579,13.396359900024033
636,bege,539,52.4367716988859,13.68904670001952
637,bege,540,52.44434819888588,13.695268500019427
638,bege,543,52.431069998885974,13.71096000001919
639,bege,548,52.58700349888583,13.421512700023653
640,bege,549,52.60342719888578,13.315255100025269
641,bege,550,52.61653059888572,13.468703900022987
642,bege,553,52.53736999888583,13.454670000023109
643,bege,555,52.42021999888615,13.302680000025253
644,bege,557,52.44821999888596,13.538710000021759
645,bege,558,52.45646999888617,13.115500000028073
646,bege,560,52.6162067988857,13.467723900022996
647,bege,561,52.42707999888615,13.211010000026624
648,bege,562,52.48797659888598,13.43247000002338
649,bege,563,52.429509998886076,13.273800000025695
650,bege,566,52.52088999888593,13.252840000026112
651,bege,567,52.52776999888596,13.280970000025693
652,bege,569,52.452879998886054,13.249010000026077
653,bege,572,52.64247869888562,13.498583200022564
654,bege,574,52.45908559888602,13.403328100023796
655,bege,578,52.5760545988858,13.353425900024671
656,bege,580,52.40885999888614,13.333490000024776
657,bege,581,52.44706999888596,13.446120000023152
658,bege,583,52.61004999888573,13.426560000023605
659,bege,585,52.40638819888613,13.23155350002629
660,bege,588,52.50227999888599,13.181210000027162
661,bege,590,52.58882669888573,13.449471400023238
662,bege,592,52.594081998885805,13.411077400023823
663,bege,593,52.54350929888591,13.313411500025234
664,bege,595,52.37264999888606,13.627900000020373
665,bege,596,52.50156999888596,13.2854700000256
666,bege,597,52.54186529888586,13.313769500025218
667,bege,599,52.51261299888599,13.179969700027186
668,bege,600,52.55571329888585,13.405871200023856
669,bege,602,52.41711419888619,13.21737230002651
670,bege,603,52.518874798885804,13.551984100021636
671,bege,604,52.489836798885854,13.555517300021553
672,bege,606,52.483269998886,13.335800000024824
673,bege,607,52.454971698886126,13.11882640002803
674,bege,609,52.61337729888579,13.35888450002462
675,bege,612,52.50071999888592,13.556430000021546
676,bege,613,52.593809998885746,13.411190000023822
677,bege,616,52.5834758988858,13.367868900024462
678,bege,619,52.586259998885794,13.376320000024338
679,boma,ALN,42.297486157279,-71.1369936063549
680,boma,ARB1,42.3034227861667,-71.1230772870351
681,boma,ARB2,42.2922138047156,-71.1255882272557
682,boma,BDL,42.202088833564,-71.1248969488337
683,boma,BNC,42.2896510345299,-71.100218542467
684,boma,BRA,42.0882536451383,-71.0698255558567
685,boma,BRD1,42.0876093820372,-71.1093945502058
686,boma,BRD2,42.106694446977,-71.1110213852361
687,boma,BRT,42.3768239143617,-71.1234873724308
688,boma,BSU,41.9833842364635,-70.9623814567808
689,boma,DAN,42.3172297511609,-71.1615483060773
690,boma,EVR,42.3397197466569,-71.1642442857749
691,boma,FPK,42.3028907775879,-71.1033477783203
692,boma,FRPO1,42.3895303797904,-71.1519841066948
693,boma,FRPO2,42.3799792567772,-71.147467253172593
694,boma,FVW,42.2448325597294,-71.1404884628423
695,boma,GLD,42.2744677920765,-71.0868895423166
696,boma,GRT,41.9641321778148,-70.917982620024
697,boma,HAB,42.4043057195708,-71.1840123543448
698,boma,HAL,42.3463210662834,-71.1111193812362
699,boma,MTA,42.3708199946819,-71.1414880563626
700,boma,MUS,42.1644383771403,-71.1373552835238
701,boma,PKN,42.1970572052956,-71.1378395758795
702,boma,SRN,42.269642446346,-71.1238203303237
703,boma,STN,42.0707474025594,-71.0695042645503
704,boma,STR,41.972176576287,-70.8953725965811
705,boma,TKR,42.0012132772763,-70.9466993898627
706,boma,ZNE,42.3055520780961,-71.0929905965799
707,cait,0,41.5875549316406,14.7144861221313
708,cait,1,41.5327682495117,14.6617832183838
709,cait,10,41.531322479248,14.5865125656128
710,cait,11,41.5348701477051,14.6153602600098
711,cait,12,41.554069519043,14.6353769302368
712,cait,13,41.5584259033203,14.6734285354614
713,cait,14,41.5907554626465,14.641432762146
714,cait,16,41.5541725158691,14.6193914413452
715,cait,18,41.6012191772461,14.7131824493408
716,cait,19,41.6015586853027,14.6343202590942
717,cait,2,41.5328140258789,14.6823673248291
718,cait,20,41.595947265625,14.7267169952393
719,cait,21,41.51806640625,14.6809177398682
720,cait,22,41.5771865844727,14.6345643997192
721,cait,23,41.5177726745605,14.6608200073242
722,cait,25,41.5238418579102,14.6502676010132
723,cait,26,41.5487213134766,14.6579990386963
724,cait,27,41.5854148864746,14.698525428772
725,cait,28,41.5663223266602,14.6276760101318
726,cait,29,41.5737724304199,14.7017402648926
727,cait,3,41.556324005127,14.6875734329224
728,cait,5,41.5530471801758,14.5888185501099
729,cait,6,41.5318183898926,14.6331987380981
730,cait,7,41.5807876586914,14.6845283508301
731,cait,8,41.5879325866699,14.6535062789917
732,chil,C04-MBP1,41.71308499,-87.57339472
733,chil,C05-BEA1,41.65419878,-87.58721191
734,chil,C05-BMP1,41.69479206,-87.57510693
735,chil,C05-BMP2,41.6857457,-87.56486107
736,chil,C05-EGG1,41.68809924,-87.52634943
737,chil,C05-EGG2,41.68105618,-87.53015961
738,chil,C05-IRM1,41.6785537417133,-87.5620588930067
739,chil,C05-SPA1,41.6680983277148,-87.5635175470222
740,chil,C06-BEA2,41.64524646,-87.58174014
741,chil,C06-HMP1,41.65680784,-87.56991671
742,chil,D02-BMT1,41.91433602,-87.66977928
743,chil,D02-BMT2,41.91375588,-87.71592056
744,chil,D02-HUP0,41.9058419543018,-87.6992712791015
745,chil,D02-JBS1,41.94889355,-87.6399905
746,chil,D02-MDU1,41.96478369,-87.6330656
747,chil,D02-MOP1,41.91858492,-87.72430748
748,chil,D02-RCP1,41.94109499,-87.69329358
749,chil,D02-SCP1,41.92296839,-87.68589743
750,chil,D03-AFP1,41.94666256,-87.71652991
751,chil,D03-AMP1,41.96850882,-87.7482015
752,chil,D03-CHP1,41.94245857,-87.76234923
753,chil,D03-GOM1,41.97527786,-87.73063446
754,chil,D03-HOR1,41.95758198,-87.69473925
755,chil,D03-NPV1,41.98593826,-87.72834195
756,chil,D03-STB1,41.96962066,-87.66563918
757,chil,D04-DNP1,41.96512952,-87.78423327
758,chil,D04-EDW0,41.9902120964941,-87.7646285897461
759,chil,D04-FGP1,41.97728945,-87.75452049
760,chil,D04-RDP1,41.98961368,-87.78559613
761,chil,D04-ROS0,41.9876131032275,-87.6885704272852
762,chil,D05-ADC1,42.00876111,-87.80324565
763,chil,D05-ADC2,42.0021481597772,-87.7944926152454
764,chil,D05-BRP1,42.00945005,-87.80710669
765,chil,D05-MIA1,42.02421505,-87.79567324
766,chil,D05-PRC1,42.02154012,-87.8318759
767,chil,D06-KCG1,42.07983052,-87.85328609
768,chil,D07-ASC0,42.0595479392676,-87.8934070606739
769,chil,D07-BEC0,42.0831809419922,-87.8838786813086
770,chil,D07-NOC1,42.09431792,-87.87945486
771,chil,D08-CCC1,42.15870422,-87.92248236
772,chil,D08-DAW0,42.1238121826807,-87.8929954020313
773,chil,D08-DAW2,42.13530185,-87.90145123
774,chil,D09-CLG0,42.187657685,-87.9176414
775,chil,D09-RYW1,42.1775919,-87.90419482
776,chil,D09-VTC1,42.20377534,-87.9292671
777,chil,D10-CAN0,42.2399471388477,-87.9389424843164
778,chil,D10-MAC1,42.25476444,-87.92753011
779,chil,D10-VHC1,42.22265299,-87.94735573
780,chil,J01-BBS1,41.84834938,-87.61051042
781,chil,J01-CLP1,41.91328435,-87.65219937
782,chil,J01-LMP1,41.83717173,-87.61053666
783,chil,J01-LUG1,41.8818092346191,-87.6213226318359
784,chil,J01-NOR1,41.86080165,-87.60790591
785,chil,J01-SEP1,41.90142019,-87.63898576
786,chil,J01-SKP1,41.87989095,-87.66100717
787,chil,J01-UIC1,41.86897406,-87.6460853
788,chil,R02-DPG1,41.86036917,-87.69969807
789,chil,R02-FRP1,41.86167611,-87.73276152
790,chil,R02-HRF1,41.8687909871892,-87.7135301798515
791,chil,R03-AUP1,41.88766256,-87.76897765
792,chil,R03-CPG1,41.87566237,-87.7721358
793,chil,R03-EUC1,41.86573343,-87.79182537
794,chil,R03-MAP1,41.86786605,-87.80378089
795,chil,R03-RHP1,41.870922088623,-87.786735534668
796,chil,R04-MMW0,41.85280337,-87.83207106
797,chil,R04-MMW3,41.86356253,-87.82763197
798,chil,R04-SCH1,41.85567851,-87.8484205
799,chil,R05-FMG1,41.84824061,-87.91280438
800,chil,R05-GOC1,41.85757554,-87.88292622
801,chil,R05-MTC1,41.86915824,-87.91060758
802,chil,R05-STP1,41.88326265,-87.86937113
803,chil,R06-OTB1,41.85248376,-87.97779673
804,chil,R06-SLT1,41.86807377,-87.95377828
805,chil,R06-SLT2,41.87464622,-87.95678027
806,chil,R06-SLT3,41.8648516460697,-87.9513299853591
807,chil,R06-YOW1,41.85870532,-87.93312143
808,chil,R07-FSP1,41.85090748,-88.02228432
809,chil,R07-GOF1,41.8658981,-88.04194649
810,chil,R07-MMP1,41.87405852,-88.00296221
811,chil,R07-YHR1,41.86578813,-87.98972335
812,chil,R08-DAP1,41.87515101,-88.07916556
813,chil,R08-PAP1,41.8561811,-88.05904063
814,chil,R08-VLG1,41.8521756,-88.07091278
815,chil,R08-WBK1,41.84175796,-88.06135623
816,chil,R09-BLW1,41.86309312,-88.14724262
817,chil,R09-CTG0,41.8518512583349,-88.1564125153906
818,chil,R09-LIM0,41.87106444,-88.12305588
819,chil,R09-SMI1,41.85279958,-88.11233994
820,chil,R10-FRM1,41.81899974,-88.2632106
821,chil,R10-FRM2,41.83329816,-88.25455583
822,chil,R10-WCP0,41.88948618,-88.2299927
823,chil,R10-WDW0,41.8662466248242,-88.1926089770313
824,chil,S02-BNS1,41.81198992,-87.59306926
825,chil,S02-BRI1,41.829108,-87.69796061
826,chil,S02-COP1,41.842399597168,-87.6651000976562
827,chil,S02-MCP1,41.82610396,-87.67616828
828,chil,S02-PIP1,41.83325462,-87.73000452
829,chil,S02-PLP1,41.84407767,-87.64874972
830,chil,S02-TNW1,41.82389815,-87.60065692
831,chil,S03-JKP2,41.78574236,-87.58010698
832,chil,S03-LCP1,41.81401666,-87.75085536
833,chil,S03-PSP1,41.7880381,-87.73172978
834,chil,S03-VIP1,41.80241759,-87.7478189
835,chil,S03-WAP1,41.81169474,-87.71888828
836,chil,S04-HAP1,41.7803347,-87.77935426
837,chil,S04-OTW1,41.81511794,-87.80373503
838,chil,S04-SSP1,41.79931501,-87.79732651
839,chil,S05-LNC1,41.74274601,-87.84473133
840,chil,S05-RES1,41.76135893,-87.82363466
841,chil,S05-SFP0,41.758854845,-87.858986115
842,chil,S06-CBW0,41.7275084436231,-87.8952475084668
843,chil,S07-ARG1,41.71888815,-87.97052731
844,chil,S07-ARG2,41.70899378,-87.98063145
845,chil,S07-SAG1,41.69528976,-87.93689634
846,chil,S07-SAG2,41.6891716535188,-87.9310900856695
847,chil,S07-STJ1,41.69819734,-87.93211936
848,chil,S07-WGL0,41.70102022,-87.943806
849,chil,S08-WGL1,41.69378812,-87.99914707
850,chil,S08-WGL3,41.704560101191,-87.9590198557433
851,chil,S09-KTP1,41.6782417,-88.03380771
852,chil,S09-SMC1,41.65701595,-88.01264245
853,chil,S09-VTW0,41.6703403096192,-88.0609518237696
854,chil,S10-ILC1,41.63776364,-88.06930047
855,chil,S10-LEW1,41.5993927,-88.07710241
856,chil,S10-LPC1,41.5915763,-88.04816511
857,chil,S10-LPP0,41.5828512941211,-88.0722566176563
858,cloh,BC1024,41.4134749,-81.75319701
859,cloh,BC1046,41.37805425,-81.83956071
860,cloh,BC1078,41.36788074,-81.82850171
861,cloh,BC1122,41.35450906,-81.83290078
862,cloh,BC1142,41.39262147,-81.76967315
863,cloh,BC1186,41.3491755,-81.82678107
864,cloh,BE1004,41.38148127,-81.55597234
865,cloh,BE1011,41.37299167,-81.50524925
866,cloh,BE1015,41.38146958,-81.55977949
867,cloh,BE1020,41.3862587,-81.53752729
868,cloh,BE1031,41.37359533,-81.56972009
869,cloh,BE1047,41.37289455,-81.55133028
870,cloh,BE1059,41.3518401,-81.57155229
871,cloh,BE1063,41.37854136,-81.54313286
872,cloh,BE1068,41.3874183,-81.54077587
873,cloh,BE1079,41.37746571,-81.56170682
874,cloh,BE1091,41.3799543,-81.50539401
875,cloh,BE1095,41.37532018,-81.57571726
876,cloh,BE1107,41.35299642,-81.58012245
877,cloh,BE1111,41.36943296,-81.55434374
878,cloh,BE1123,41.354714,-81.56985043
879,cloh,BE1127,41.38356204,-81.55182749
880,cloh,BE1132,41.38847827,-81.54081283
881,cloh,BE1139,41.37878064,-81.49482099
882,cloh,BE1143,41.37976657,-81.5696221
883,cloh,BE1155,41.37784483,-81.50501188
884,cloh,BE1159,41.37474856,-81.56044476
885,cloh,BE1171,41.35485209,-81.58606815
886,cloh,BE1175,41.37345082,-81.55621785
887,cloh,BE1187,41.35858655,-81.56587657
888,cloh,BE1191,41.38579799,-81.55500046
889,cloh,BE1196,41.38213866,-81.53640009
890,cloh,BK1152,41.45145176,-81.7200548
891,cloh,BK1200,41.44491542,-81.71276439
892,cloh,BR1013,41.30145983,-81.69432462
893,cloh,BR1023,41.30185612,-81.76577607
894,cloh,BR1025,41.31032704,-81.60182278
895,cloh,BR1029,41.28343291,-81.56621251
896,cloh,BR1041,41.30609607,-81.6046857
897,cloh,BR1043,41.34885052,-81.59550861
898,cloh,BR1045,41.29810979,-81.58525201
899,cloh,BR1057,41.31737103,-81.60799781
900,cloh,BR1061,41.30418506,-81.59692984
901,cloh,BR1077,41.30471289,-81.75610755
902,cloh,BR1089,41.31143711,-81.60786085
903,cloh,BR1093,41.28950074,-81.58167905
904,cloh,BR1105,41.30437061,-81.59962663
905,cloh,BR1109,41.33103047,-81.59173574
906,cloh,BR1121,41.30077126,-81.60692325
907,cloh,BR1125,41.31431285,-81.59429247
908,cloh,BR1137,41.30314245,-81.62284518
909,cloh,BR1141,41.28970425,-81.5774342
910,cloh,BR1153,41.31001044,-81.60933908
911,cloh,BR1157,41.29054655,-81.58859446
912,cloh,BR1169,41.32261563,-81.61424836
913,cloh,BR1173,41.31767203,-81.59236372
914,cloh,BR1185,41.30157223,-81.6005012
915,cloh,BR1189,41.30578061,-81.58883829
916,cloh,BW1006,41.40817566,-81.95886721
917,cloh,BW1050,41.41966952,-81.94483498
918,cloh,BW1070,41.41025136,-81.96836592
919,cloh,BW1114,41.41408675,-81.94606301
920,cloh,BW1134,41.42211041,-81.95885648
921,cloh,BW1178,41.40583271,-81.96677101
922,cloh,BW1198,41.4377419,-81.96929061
923,cloh,EC1036,41.56391872,-81.53542176
924,cloh,EC1148,41.55057624,-81.52890047
925,cloh,GP1164,41.43200003,-81.60543647
926,cloh,HI1002,41.20649429,-81.72437844
927,cloh,HI1005,41.25618657,-81.68759068
928,cloh,HI1009,41.22137267,-81.70828871
929,cloh,HI1018,41.21203372,-81.70256269
930,cloh,HI1021,41.22034036,-81.73189692
931,cloh,HI1034,41.21015622,-81.69336481
932,cloh,HI1037,41.21658648,-81.68945407
933,cloh,HI1053,41.21531922,-81.7042073
934,cloh,HI1066,41.21194574,-81.72499862
935,cloh,HI1069,41.25338249,-81.69153454
936,cloh,HI1073,41.22653157,-81.70235541
937,cloh,HI1082,41.20810894,-81.70092981
938,cloh,HI1085,41.22644051,-81.71746865
939,cloh,HI1098,41.20390747,-81.69668723
940,cloh,HI1101,41.21922577,-81.6983875
941,cloh,HI1117,41.21496525,-81.70015465
942,cloh,HI1130,41.204122,-81.70061809
943,cloh,HI1133,41.21974746,-81.72214122
944,cloh,HI1146,41.20611333,-81.71453314
945,cloh,HI1149,41.22353797,-81.69753917
946,cloh,HI1162,41.20742225,-81.68501568
947,cloh,HI1165,41.22199775,-81.71433583
948,cloh,HI1181,41.21777833,-81.7150664
949,cloh,HI1194,41.20399324,-81.71865854
950,cloh,HI1197,41.21311822,-81.72677457
951,cloh,HU1195,41.48727677,-81.93666061
952,cloh,MS1003,41.34808396,-81.83665009
953,cloh,MS1007,41.30787201,-81.78503081
954,cloh,MS1014,41.34589613,-81.83338132
955,cloh,MS1019,41.29230612,-81.80074923
956,cloh,MS1035,41.33070128,-81.82864957
957,cloh,MS1039,41.30291414,-81.78154662
958,cloh,MS1051,41.30505273,-81.80419821
959,cloh,MS1062,41.3624906,-81.86071462
960,cloh,MS1067,41.3446936,-81.8472185
961,cloh,MS1071,41.31226674,-81.79425526
962,cloh,MS1083,41.29940739,-81.80574526
963,cloh,MS1087,41.29922827,-81.77396326
964,cloh,MS1099,41.31752422,-81.81761865
965,cloh,MS1103,41.29547284,-81.7821699
966,cloh,MS1115,41.32018622,-81.81139793
967,cloh,MS1126,41.35078456,-81.83652059
968,cloh,MS1131,41.33526,-81.83741
969,cloh,MS1135,41.30740964,-81.79440237
970,cloh,MS1147,41.29791127,-81.79771741
971,cloh,MS1151,41.29702239,-81.78962242
972,cloh,MS1163,41.3123757,-81.79953955
973,cloh,MS1167,41.29271922,-81.78961705
974,cloh,MS1179,41.3245187,-81.81266234
975,cloh,MS1190,41.35514357,-81.84518974
976,cloh,MS1199,41.3051089,-81.79015618
977,cloh,NC1001,41.59964717,-81.43101275
978,cloh,NC1012,41.56517868,-81.42237092
979,cloh,NC1017,41.57005955,-81.43252334
980,cloh,NC1028,41.55493124,-81.42883446
981,cloh,NC1033,41.58012536,-81.42071139
982,cloh,NC1040,41.57178309,-81.43738735
983,cloh,NC1044,41.56070631,-81.41309358
984,cloh,NC1049,41.59702849,-81.43424414
985,cloh,NC1056,41.54806642,-81.41890559
986,cloh,NC1065,41.57009775,-81.42013304
987,cloh,NC1076,41.56722161,-81.42072983
988,cloh,NC1081,41.57350074,-81.4303137
989,cloh,NC1092,41.5581401,-81.42663036
990,cloh,NC1097,41.57776783,-81.43125951
991,cloh,NC1100,41.56138617,-81.43780343
992,cloh,NC1104,41.53236395,-81.40952465
993,cloh,NC1113,41.58606218,-81.4248829
994,cloh,NC1120,41.5621996,-81.43354
995,cloh,NC1129,41.5760518,-81.425918
996,cloh,NC1140,41.55643602,-81.42452641
997,cloh,NC1145,41.583293,-81.424534
998,cloh,NC1156,41.54237379,-81.41337354
999,cloh,NC1161,41.57942889,-81.4344852
1000,cloh,NC1168,41.5280608,-81.412235
1001,cloh,NC1177,41.5709938,-81.41631
1002,cloh,NC1184,41.5680035,-81.43599495
1003,cloh,NC1193,41.57445035,-81.4210299
1004,cloh,OE1052,41.41835898,-81.6440244
1005,cloh,OE1116,41.43110137,-81.66585758
1006,cloh,OE1180,41.42952764,-81.66792263
1007,cloh,RR1010,41.4033166,-81.89809263
1008,cloh,RR1022,41.46829004,-81.83154099
1009,cloh,RR1026,41.40309816,-81.8894741
1010,cloh,RR1030,41.44960363,-81.83335651
1011,cloh,RR1038,41.45302651,-81.82113905
1012,cloh,RR1042,41.43094904,-81.85327996
1013,cloh,RR1054,41.4191218,-81.85919557
1014,cloh,RR1058,41.4246234,-81.85502172
1015,cloh,RR1074,41.39821459,-81.87916931
1016,cloh,RR1086,41.46932334,-81.82466011
1017,cloh,RR1090,41.40426292,-81.89101931
1018,cloh,RR1094,41.43938857,-81.83177845
1019,cloh,RR1102,41.46594625,-81.8303345
1020,cloh,RR1106,41.44214718,-81.84527096
1021,cloh,RR1110,41.39061529,-81.87254258
1022,cloh,RR1118,41.40868551,-81.88356377
1023,cloh,RR1138,41.39486214,-81.88916062
1024,cloh,RR1150,41.47696,-81.82661
1025,cloh,RR1154,41.43075207,-81.84245506
1026,cloh,RR1158,41.44375881,-81.83401071
1027,cloh,RR1166,41.413375,-81.8746321
1028,cloh,RR1170,41.44435305,-81.8359
1029,cloh,RR1174,41.38938239,-81.8688055
1030,cloh,RR1182,41.41234818,-81.88299011
1031,cloh,SC1016,41.435608,-81.413053
1032,cloh,SC1027,41.38452738,-81.4800582
1033,cloh,SC1032,41.44654936,-81.40754057
1034,cloh,SC1048,41.41314999,-81.41317941
1035,cloh,SC1055,41.41055122,-81.47319946
1036,cloh,SC1060,41.42320659,-81.42543945
1037,cloh,SC1064,41.41400498,-81.42698885
1038,cloh,SC1075,41.38273453,-81.48313017
1039,cloh,SC1080,41.44181245,-81.41033946
1040,cloh,SC1108,41.45236463,-81.40720345
1041,cloh,SC1112,41.4188452,-81.420212
1042,cloh,SC1119,41.41310594,-81.46102156
1043,cloh,SC1124,41.434264,-81.417385
1044,cloh,SC1128,41.4141563,-81.434518
1045,cloh,SC1144,41.43927428,-81.40158825
1046,cloh,SC1160,41.40495272,-81.40297662
1047,cloh,SC1172,41.45306271,-81.40457388
1048,cloh,SC1176,41.41701687,-81.42694417
1049,cloh,SC1183,41.4139175,-81.464058
1050,cloh,SC1188,41.43251445,-81.41730532
1051,cloh,SC1192,41.4188158,-81.434001
1052,cloh,WA1084,41.45715181,-81.66367292
1053,cloh,WA3980,41.45586655,-81.66042008
1054,cloh,WC1008,41.36966761,-81.69278478
1055,cloh,WC1072,41.39143025,-81.69102643
1056,cloh,WC1136,41.38434458,-81.69258412
1057,cloh,WC1376,41.38103328,-81.6968314
1058,cloh,WC1388,41.3804048,-81.70194712
1059,cloh,WC3420,41.3782138,-81.69644533
1060,cloh,WC3484,41.39011374,-81.68979831
1061,cloh,WC3596,41.38440643,-81.69773363
1062,cloh,WC3668,41.37930244,-81.69372875
1063,cloh,WC3732,41.38890294,-81.69428548
1064,ctsa,t1s02,-34.096483,18.469117
1065,ctsa,t1s04,-34.077333,18.4612
1066,ctsa,t1s05,-34.067983,18.460933
1067,ctsa,t1s06,-34.060017,18.454717
1068,ctsa,t1s07,-34.054283,18.44575
1069,ctsa,t1s08,-34.054933,18.434783
1070,ctsa,t1s09,-34.05775,18.425317
1071,ctsa,t1s10,-34.062867,18.41585
1072,ctsa,t1s11,-34.065457,18.403613
1073,ctsa,t1s12,-34.063282,18.392426
1074,ctsa,t2s02,-34.03592,18.35416
1075,ctsa,t2s03,-34.02685,18.35572
1076,ctsa,t2s04,-34.01936,18.36628
1077,ctsa,t2s05,-34.01738,18.37693
1078,ctsa,t2s06,-34.01329,18.386733
1079,ctsa,t2s06,-34.01329,18.3867333
1080,ctsa,t2s07,-34.0049,18.39069
1081,ctsa,t2s08,-33.9969167,18.3958167
1082,ctsa,t2s09,-33.9888572,18.389743
1083,ctsa,t2s10,-33.9803637,18.3932207
1084,ctsa,t2s12,-33.9642992,18.40417
1085,ctsa,t3s03,-33.91642,18.47934
1086,ctsa,t3s08,-33.94358,18.47695
1087,ctsa,t3s09,-33.97683,18.45981
1088,ctsa,t3s10,-33.98237,18.45084
1089,ctsa,t3s11,-33.98777,18.44189
1090,ctsa,t3s12,-33.984,18.43169
1091,ctsa,t4s03,-33.87466,18.49279
1092,ctsa,t4s04,-33.8658,18.49651
1093,ctsa,t4s05,-33.8582772,18.5001549
1094,ctsa,t4s06,-33.85035,18.50848
1095,ctsa,t4s07,-33.83898,18.51726
1096,ctsa,t4s09,-33.82076,18.51149
1097,ctsa,t4s10,-33.8114,18.52087
1098,ctsa,t4s11,-33.80265,18.52512
1099,ctsa,t4s12,-33.7909833,18.5397167
1100,deio,DEIO01,41.6767463684082,-93.6645126342773
1101,deio,DEIO02,41.6595993041992,-93.6548843383789
1102,deio,DEIO03,41.6479377746582,-93.6775894165039
1103,deio,DEIO04,41.6477966308594,-93.6550598144531
1104,deio,DEIO05,41.6367454528809,-93.6504745483398
1105,deio,DEIO06,41.6244354248047,-93.6608276367188
1106,deio,DEIO07,41.6243209838867,-93.6333389282227
1107,deio,DEIO08,41.6128883361816,-93.6150894165039
1108,deio,DEIO09,41.6053771972656,-93.6220779418945
1109,deio,DEIO10,41.5988006591797,-93.6386795043945
1110,deio,DEIO11,41.5721855163574,-93.6301193237305
1111,deio,DEIO12,41.5773391723633,-93.609977722168
1112,deio,DEIO13,41.5678024291992,-93.6081237792969
1113,deio,DEIO14,41.5688934326172,-93.5885162353516
1114,deio,DEIO15,41.5708045959473,-93.566764831543
1115,deio,DEIO16,41.5579299926758,-93.5656661987305
1116,deio,DEIO17,41.5426940917969,-93.5683822631836
1117,deio,DEIO18,41.5453796386719,-93.5534591674805
1118,deio,DEIO19,41.559383392334,-93.5447158813477
1119,deio,DEIO20,41.5459899902344,-93.5191955566406
1120,deio,DEIO21,41.550464630127,-93.5054779052734
1121,deio,DEIO22,41.559757232666,-93.501823425293
1122,deio,DEIO23,41.5466156005859,-93.4785766601562
1123,deio,DEIO24,41.5378684997559,-93.4584808349609
1124,deio,DEIO25,41.5337028503418,-93.4418869018555
1125,deio,DEIO26,41.5998764038086,-93.6124877929688
1126,dftx,AC,32.7797079970501,-97.3801498507352
1127,dftx,ACP,32.883163130417,-97.5341177619835
1128,dftx,BSP,32.8047304480551,-97.3769193655403
1129,dftx,Burris,32.8958792951656,-97.5347956502148
1130,dftx,CP2,32.8932991027832,-97.5494995117188
1131,dftx,FPP,32.7197274825713,-97.3522679265271
1132,dftx,FPT,32.7286935335622,-97.3571500862093
1133,dftx,FWNCR OM,32.8331985550135,-97.4762029310597
1134,dftx,FWNCR SR,32.8531037389347,-97.4947975846119
1135,dftx,HP,32.8584459745046,-97.5078300948683
