city,site,lat,lon,start,end,date,sp,ndets
frge,1,48.039208499156715,7.849525673343904,2024-06-27,2024-07-30,2024-07-08,red_fox,1
frge,1,48.039208499156715,7.849525673343904,2024-06-27,2024-07-30,2024-07-11,roe_deer,2
frge,1,48.039208499156715,7.849525673343904,2024-06-27,2024-07-30,2024-07-12,roe_deer,3
frge,1,48.039208499156715,7.849525673343904,2024-06-27,2024-07-30,2024-07-13,roe_deer,2
frge,1,48.039208499156715,7.849525673343904,2024-06-27,2024-07-30,2024-07-14,roe_deer,1
frge,1,48.039208499156715,7.849525673343904,2024-06-27,2024-07-30,2024-07-15,wild_boar,1
frge,1,48.039208499156715,7.849525673343904,2024-06-27,2024-07-30,2024-07-17,roe_deer,2
frge,1,48.039208499156715,7.849525673343904,2024-06-27,2024-07-30,2024-07-18,roe_deer,1
frge,1,48.039208499156715,7.849525673343904,2024-06-27,2024-07-30,2024-07-20,roe_deer,3
frge,1,48.039208499156715,7.849525673343904,2024-06-27,2024-07-30,2024-07-20,wild_boar,1
frge,1,48.039208499156715,7.849525673343904,2024-06-27,2024-07-30,2024-07-27,wild_boar,1
frge,1,48.039208499156715,7.849525673343904,2024-06-27,2024-07-30,2024-07-28,roe_deer,1
frge,1,48.039208499156715,7.849525673343904,2024-06-27,2024-07-30,2024-07-29,roe_deer,1
frge,1,48.039208499156715,7.849525673343904,2024-06-27,2024-07-30,2024-07-29,wild_boar,1
frge,1,48.039208499156715,7.849525673343904,2024-06-27,2024-07-30,2024-07-30,wild_boar,2
frge,1,48.039208499156715,7.849525673343904,2023-12-29,2024-02-02,2023-12-30,red_fox,1
frge,1,48.039208499156715,7.849525673343904,2023-12-29,2024-02-02,2024-01-01,red_fox,1
frge,1,48.039208499156715,7.849525673343904,2023-12-29,2024-02-02,2024-01-20,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2022-10-18,2022-11-02,2022-10-23,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2022-10-18,2022-11-02,2022-10-24,stone_marten,4
frge,2,48.02626800363218,7.858032001035223,2022-10-18,2022-11-02,2022-10-27,coypu,1
frge,2,48.02626800363218,7.858032001035223,2022-10-18,2022-11-02,2022-10-29,coypu,1
frge,2,48.02626800363218,7.858032001035223,2022-10-18,2022-11-02,2022-10-29,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2023-10-04,2023-11-02,2023-10-14,red_fox,3
frge,2,48.02626800363218,7.858032001035223,2023-10-04,2023-11-02,2023-10-16,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2023-10-04,2023-11-02,2023-10-17,european_red_squirrel,1
frge,2,48.02626800363218,7.858032001035223,2023-10-04,2023-11-02,2023-10-18,domestic_cat,12
frge,2,48.02626800363218,7.858032001035223,2023-10-04,2023-11-02,2023-10-19,domestic_cat,2
frge,2,48.02626800363218,7.858032001035223,2023-10-04,2023-11-02,2023-10-21,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2023-10-04,2023-11-02,2023-10-29,domestic_cat,1
frge,2,48.02626800363218,7.858032001035223,2023-10-04,2023-11-02,2023-10-31,domestic_cat,4
frge,2,48.02626800363218,7.858032001035223,2024-10-09,2024-11-11,2024-10-17,stone_marten,1
frge,2,48.02626800363218,7.858032001035223,2024-10-09,2024-11-11,2024-10-22,european_red_squirrel,2
frge,2,48.02626800363218,7.858032001035223,2024-10-09,2024-11-11,2024-10-25,european_red_squirrel,3
frge,2,48.02626800363218,7.858032001035223,2024-10-09,2024-11-11,2024-10-28,stone_marten,2
frge,2,48.02626800363218,7.858032001035223,2024-10-09,2024-11-11,2024-10-30,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2024-10-09,2024-11-11,2024-11-01,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2024-10-09,2024-11-11,2024-11-07,red_fox,2
frge,2,48.02626800363218,7.858032001035223,2024-10-09,2024-11-11,2024-11-09,red_fox,2
frge,2,48.02626800363218,7.858032001035223,2022-04-01,2022-05-10,2022-04-02,european_red_squirrel,1
frge,2,48.02626800363218,7.858032001035223,2022-04-01,2022-05-10,2022-04-03,european_red_squirrel,1
frge,2,48.02626800363218,7.858032001035223,2022-04-01,2022-05-10,2022-04-09,european_red_squirrel,1
frge,2,48.02626800363218,7.858032001035223,2023-04-03,2023-05-02,2023-04-06,domestic_cat,1
frge,2,48.02626800363218,7.858032001035223,2023-04-03,2023-05-02,2023-04-21,domestic_cat,1
frge,2,48.02626800363218,7.858032001035223,2023-04-03,2023-05-02,2023-04-23,domestic_cat,1
frge,2,48.02626800363218,7.858032001035223,2022-06-28,2022-07-27,2022-07-04,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2022-06-28,2022-07-27,2022-07-12,domestic_cat,1
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-06-30,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-01,domestic_cat,1
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-01,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-04,red_fox,2
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-06,red_fox,2
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-07,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-07,european_red_squirrel,1
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-08,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-11,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-13,red_fox,2
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-15,red_fox,5
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-16,red_fox,3
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-17,domestic_cat,2
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-17,red_fox,3
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-19,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-24,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2023-06-27,2023-07-26,2023-07-26,red_fox,2
frge,2,48.02626800363218,7.858032001035223,2022-01-10,2022-02-08,2022-01-11,red_fox,2
frge,2,48.02626800363218,7.858032001035223,2022-01-10,2022-02-08,2022-01-18,european_red_squirrel,1
frge,2,48.02626800363218,7.858032001035223,2022-01-10,2022-02-08,2022-01-20,red_fox,2
frge,2,48.02626800363218,7.858032001035223,2022-01-10,2022-02-08,2022-01-21,red_fox,1
frge,2,48.02626800363218,7.858032001035223,2022-01-10,2022-02-08,2022-01-27,european_red_squirrel,2
frge,2,48.02626800363218,7.858032001035223,2022-01-10,2022-02-08,2022-01-28,european_red_squirrel,14
frge,2,48.02626800363218,7.858032001035223,2022-01-10,2022-02-08,2022-01-30,european_red_squirrel,5
frge,2,48.02626800363218,7.858032001035223,2022-01-10,2022-02-08,2022-02-02,european_red_squirrel,1
frge,2,48.02626800363218,7.858032001035223,2022-01-10,2022-02-08,2022-02-03,european_red_squirrel,1
frge,2,48.02626800363218,7.858032001035223,2022-01-10,2022-02-08,2022-02-05,european_red_squirrel,2
frge,2,48.02626800363218,7.858032001035223,2022-01-10,2022-02-08,2022-02-07,european_red_squirrel,1
frge,2,48.02626800363218,7.858032001035223,2022-01-10,2022-02-08,2022-02-08,european_red_squirrel,1
frge,2,48.02626800363218,7.858032001035223,2023-01-10,2023-02-08,2023-01-12,domestic_cat,1
frge,2,48.02626800363218,7.858032001035223,2023-12-29,2024-02-02,2023-12-31,european_red_squirrel,2
frge,2,48.02626800363218,7.858032001035223,2023-12-29,2024-02-02,2024-01-22,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2022-10-06,2022-10-28,2022-10-17,stone_marten,1
frge,8,47.98514600360513,7.796449000963868,2022-10-06,2022-10-28,2022-10-18,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-07,domestic_cat,4
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-08,domestic_cat,3
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-09,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-09,european_hedgehog,1
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-10,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-11,red_fox,2
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-13,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-14,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-14,red_fox,6
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-14,stone_marten,1
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-15,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-15,red_fox,2
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-17,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-24,stone_marten,2
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-25,stone_marten,2
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-26,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-27,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-27,stone_marten,3
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-10-29,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-11-01,red_fox,1
frge,8,47.98514600360513,7.796449000963868,2023-10-05,2023-11-03,2023-11-02,stone_marten,6
frge,8,47.98514600360513,7.796449000963868,2024-10-09,2024-10-19,2024-10-09,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-10-09,2024-10-19,2024-10-11,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-10-09,2024-10-19,2024-10-15,domestic_cat,6
frge,8,47.98514600360513,7.796449000963868,2024-10-09,2024-10-19,2024-10-16,red_fox,1
frge,8,47.98514600360513,7.796449000963868,2024-10-09,2024-10-19,2024-10-19,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-10-09,2024-10-19,2024-10-19,red_fox,3
frge,8,47.98514600360513,7.796449000963868,2022-03-28,2022-04-27,2022-04-06,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2022-03-28,2022-04-27,2022-04-12,stone_marten,1
frge,8,47.98514600360513,7.796449000963868,2022-03-28,2022-04-27,2022-04-14,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2022-03-28,2022-04-27,2022-04-17,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2022-03-28,2022-04-27,2022-04-20,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2022-03-28,2022-04-27,2022-04-23,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-06,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-06,red_fox,3
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-08,european_hedgehog,2
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-08,red_fox,1
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-09,red_fox,2
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-15,european_hedgehog,2
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-16,european_hedgehog,1
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-17,red_fox,1
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-21,european_hedgehog,1
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-21,red_fox,1
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-22,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-25,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-25,red_fox,1
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-27,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-27,red_fox,1
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-29,european_hedgehog,1
frge,8,47.98514600360513,7.796449000963868,2023-04-05,2023-05-04,2023-04-29,red_fox,1
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-03-28,domestic_cat,3
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-03-28,red_fox,1
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-01,red_fox,3
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-02,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-02,european_badger,6
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-03,european_badger,1
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-04,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-04,european_badger,2
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-05,european_badger,4
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-05,red_fox,1
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-06,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-07,european_badger,1
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-08,domestic_cat,3
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-08,european_badger,2
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-08,red_fox,2
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-09,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-10,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-11,stone_marten,1
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-12,european_badger,11
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-13,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-13,european_badger,4
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-17,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-18,domestic_cat,3
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-20,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-21,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-22,stone_marten,2
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-24,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-25,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-25,european_badger,1
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-27,red_fox,1
frge,8,47.98514600360513,7.796449000963868,2024-03-26,2024-04-29,2024-04-28,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2022-06-30,2022-07-29,2022-07-02,european_hedgehog,1
frge,8,47.98514600360513,7.796449000963868,2022-06-30,2022-07-29,2022-07-03,european_hedgehog,1
frge,8,47.98514600360513,7.796449000963868,2022-06-30,2022-07-29,2022-07-06,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2022-06-30,2022-07-29,2022-07-11,red_fox,1
frge,8,47.98514600360513,7.796449000963868,2022-06-30,2022-07-29,2022-07-15,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2022-06-30,2022-07-29,2022-07-15,stone_marten,1
frge,8,47.98514600360513,7.796449000963868,2022-06-30,2022-07-29,2022-07-16,european_hedgehog,1
frge,8,47.98514600360513,7.796449000963868,2022-06-30,2022-07-29,2022-07-21,european_hedgehog,1
frge,8,47.98514600360513,7.796449000963868,2022-06-30,2022-07-29,2022-07-22,red_fox,2
frge,8,47.98514600360513,7.796449000963868,2022-06-30,2022-07-29,2022-07-24,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2022-06-30,2022-07-29,2022-07-28,red_fox,2
frge,8,47.98514600360513,7.796449000963868,2022-06-30,2022-07-29,2022-07-29,red_fox,2
frge,8,47.98514600360513,7.796449000963868,2023-06-28,2023-07-28,2023-06-29,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-06-28,2023-07-28,2023-07-02,domestic_cat,3
frge,8,47.98514600360513,7.796449000963868,2023-06-28,2023-07-28,2023-07-03,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2023-06-28,2023-07-28,2023-07-04,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-06-28,2023-07-28,2023-07-07,domestic_cat,5
frge,8,47.98514600360513,7.796449000963868,2023-06-28,2023-07-28,2023-07-08,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2023-06-28,2023-07-28,2023-07-13,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-06-28,2023-07-28,2023-07-14,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2023-06-28,2023-07-28,2023-07-17,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2023-06-28,2023-07-28,2023-07-19,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-06-28,2023-07-28,2023-07-21,stone_marten,1
frge,8,47.98514600360513,7.796449000963868,2023-06-28,2023-07-28,2023-07-22,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-07-04,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-07-05,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-07-06,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-07-11,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-07-17,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-07-18,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-07-23,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-07-25,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-08-06,stone_marten,1
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-08-08,european_hedgehog,1
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-08-09,domestic_cat,3
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-08-11,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-08-12,domestic_cat,3
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-08-12,stone_marten,1
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-08-13,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-08-15,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-08-19,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-08-20,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-08-20,stone_marten,1
frge,8,47.98514600360513,7.796449000963868,2024-06-27,2024-08-21,2024-08-21,domestic_cat,4
frge,8,47.98514600360513,7.796449000963868,2022-01-12,2022-02-10,2022-01-23,stone_marten,1
frge,8,47.98514600360513,7.796449000963868,2022-01-12,2022-02-10,2022-01-31,stone_marten,2
frge,8,47.98514600360513,7.796449000963868,2022-01-12,2022-02-10,2022-02-07,stone_marten,2
frge,8,47.98514600360513,7.796449000963868,2022-01-12,2022-02-10,2022-02-08,stone_marten,2
frge,8,47.98514600360513,7.796449000963868,2023-01-11,2023-02-09,2023-01-12,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-01-11,2023-02-09,2023-01-16,domestic_cat,1
frge,8,47.98514600360513,7.796449000963868,2023-01-11,2023-02-09,2023-01-20,stone_marten,1
frge,8,47.98514600360513,7.796449000963868,2023-01-11,2023-02-09,2023-01-21,domestic_cat,5
frge,8,47.98514600360513,7.796449000963868,2023-01-11,2023-02-09,2023-01-23,stone_marten,1
frge,8,47.98514600360513,7.796449000963868,2023-01-11,2023-02-09,2023-01-24,domestic_cat,3
frge,8,47.98514600360513,7.796449000963868,2023-01-11,2023-02-09,2023-01-28,domestic_cat,2
frge,8,47.98514600360513,7.796449000963868,2023-01-11,2023-02-09,2023-01-30,domestic_cat,3
frge,8,47.98514600360513,7.796449000963868,2023-01-11,2023-02-09,2023-01-31,red_fox,1
frge,8,47.98514600360513,7.796449000963868,2023-01-11,2023-02-09,2023-02-05,stone_marten,1
frge,8,47.98514600360513,7.796449000963868,2023-12-30,2024-01-31,2023-12-31,stone_marten,1
